tempid,latitude,longitude
30,-2.038712,51.524782
30,-2.039059,51.524652
30,-2.039402,51.524512
30,-2.039726,51.524381
30,-2.040063,51.524254
30,-2.040392,51.524123
30,-2.040718,51.523988
30,-2.041061,51.523860
30,-2.041385,51.523729
30,-2.044494,51.522454
30,-2.056439,51.518527
30,-2.070771,51.515767
30,-2.072738,51.515501
30,-2.073217,51.515444
30,-2.073688,51.515389
30,-2.079448,51.514805
30,-2.079919,51.514765
30,-2.081343,51.514653
30,-2.094039,51.514257
30,-2.094501,51.514258
30,-2.094957,51.514263
30,-2.095401,51.514270
30,-2.095827,51.514279
30,-2.096251,51.514297
30,-2.096677,51.514305
30,-2.097096,51.514318
30,-2.097502,51.514328
30,-2.097900,51.514344
30,-2.098295,51.514367
30,-2.098674,51.514384
30,-2.113306,51.515092
30,-2.115364,51.515074
30,-2.121018,51.514947
30,-2.121524,51.514932
30,-2.133386,51.514057
30,-2.136378,51.513679
30,-2.136862,51.513615
30,-2.137842,51.513476
30,-2.138813,51.513332
30,-2.146557,51.511948
30,-2.147026,51.511863
30,-2.147495,51.511779
30,-2.147972,51.511708
30,-2.148450,51.511640
30,-2.148923,51.511571
30,-2.157821,51.510454
30,-2.158299,51.510399
30,-2.162667,51.510019
30,-2.163142,51.509986
30,-2.164092,51.509924
30,-2.164560,51.509894
30,-2.165030,51.509863
30,-2.165488,51.509840
30,-2.165944,51.509817
30,-2.168254,51.509721
30,-2.168700,51.509706
30,-2.169156,51.509701
30,-2.182994,51.509696
30,-2.184860,51.509750
30,-2.185316,51.509761
30,-2.185773,51.509767
30,-2.186234,51.509775
30,-2.198779,51.510350
30,-2.212754,51.511419
30,-2.226819,51.512986
30,-2.227289,51.513044
30,-2.227752,51.513112
30,-2.228219,51.513172
30,-2.228675,51.513233
30,-2.240366,51.515017
30,-2.240817,51.515089
30,-2.241264,51.515164
30,-2.241705,51.515239
30,-2.242142,51.515319
30,-2.242573,51.515391
30,-2.243003,51.515473
30,-2.243426,51.515550
30,-2.243845,51.515626
30,-2.244258,51.515706
30,-2.244649,51.515771
30,-2.245039,51.515839
30,-2.245404,51.515903
30,-2.245768,51.515963
30,-2.246519,51.516112
30,-2.246893,51.516174
30,-2.258919,51.518481
30,-2.261539,51.518747
30,-2.274912,51.517831
30,-2.285991,51.513674
30,-2.286409,51.513482
30,-2.299677,51.509261
30,-2.314485,51.506455
30,-2.320130,51.504774
30,-2.320601,51.504648
30,-2.323936,51.503776
30,-2.324405,51.503663
30,-2.325838,51.503355
30,-2.326311,51.503265
30,-2.326775,51.503172
30,-2.329643,51.502661
30,-2.330130,51.502584
30,-2.337424,51.501853
30,-2.353066,51.501826
30,-2.353563,51.501819
30,-2.355057,51.501753
30,-2.355556,51.501722
30,-2.358368,51.501432
30,-2.372420,51.498946
30,-2.372934,51.498878
30,-2.373446,51.498813
30,-2.373948,51.498750
30,-2.374964,51.498624
30,-2.375466,51.498566
30,-2.375962,51.498508
30,-2.391841,51.497864
30,-2.392351,51.497860
30,-2.408342,51.497804
30,-2.408847,51.497802
30,-2.423976,51.497829
30,-2.424503,51.497820
30,-2.436805,51.497812
30,-2.449883,51.499090
30,-2.451110,51.499298
30,-2.451498,51.499360
30,-2.451890,51.499431
30,-2.453093,51.499645
30,-2.453482,51.499723
30,-2.453870,51.499794
30,-2.454255,51.499877
30,-2.454617,51.499952
30,-2.455000,51.500025
30,-2.461916,51.501617
30,-2.462287,51.501709
30,-2.465237,51.502443
30,-2.465599,51.502534
30,-2.471153,51.503936
30,-2.471503,51.504016
30,-2.471858,51.504101
30,-2.472207,51.504191
30,-2.472555,51.504276
30,-2.484122,51.506309
30,-2.484495,51.506325
30,-2.484841,51.506330
30,-2.485180,51.506348
30,-2.485530,51.506355
30,-2.485869,51.506361
30,-2.486188,51.506363
30,-2.486524,51.506370
30,-2.486858,51.506371
30,-2.487194,51.506369
30,-2.487521,51.506362
30,-2.487868,51.506360
30,-2.488195,51.506345
30,-2.488521,51.506328
30,-2.488867,51.506308
30,-2.489212,51.506284
30,-2.489556,51.506261
30,-2.489901,51.506231
30,-2.490599,51.506168
30,-2.490950,51.506143
30,-2.491289,51.506112
30,-2.491627,51.506073
30,-2.491956,51.506031
30,-2.492291,51.505978
30,-2.492620,51.505926
30,-2.492963,51.505872
30,-2.493297,51.505816
30,-2.493634,51.505757
30,-2.494309,51.505640
30,-2.494646,51.505583
30,-2.494984,51.505519
30,-2.495318,51.505453
30,-2.498777,51.504845
30,-2.499108,51.504793
30,-2.499459,51.504747
30,-2.500172,51.504664
30,-2.500529,51.504637
30,-2.500884,51.504624
30,-2.501239,51.504605
30,-2.505230,51.504707
30,-2.505556,51.504737
30,-2.505878,51.504777
30,-2.506189,51.504818
30,-2.506501,51.504865
30,-2.506803,51.504925
30,-2.507108,51.504979
30,-2.507410,51.505044
30,-2.507700,51.505105
30,-2.507989,51.505174
30,-2.508262,51.505241
30,-2.508541,51.505309
30,-2.508813,51.505392
30,-2.509083,51.505470
30,-2.509344,51.505552
30,-2.509615,51.505640
30,-2.509874,51.505730
30,-2.510152,51.505826
30,-2.510422,51.505928
30,-2.510697,51.506034
30,-2.510963,51.506140
30,-2.511225,51.506253
30,-2.511745,51.506483
30,-2.511988,51.506601
30,-2.517508,51.511295
30,-2.517634,51.511441
30,-2.517754,51.511577
30,-2.517873,51.511700
30,-2.517976,51.511800
30,-2.518060,51.511879
30,-2.518147,51.511945
30,-2.518248,51.512001
30,-2.518749,51.512150
30,-2.526428,51.506782
30,-2.531647,51.498997
30,-2.536861,51.494958
30,-2.537181,51.494767
30,-2.538841,51.493861
30,-2.539180,51.493688
30,-2.550972,51.488231
30,-2.552195,51.487656
30,-2.552592,51.487469
30,-2.552982,51.487286
30,-2.553349,51.487105
30,-2.555300,51.486204
30,-2.555674,51.486025
30,-2.556051,51.485843
30,-2.556406,51.485657
30,-2.557085,51.485262
30,-2.557394,51.485056
30,-2.557697,51.484836
30,-2.557955,51.484615
30,-2.558224,51.484392
30,-2.558450,51.484183
30,-2.558686,51.483961
30,-2.558877,51.483739
30,-2.560212,51.476830
30,-2.560232,51.476562
30,-2.565896,51.470048
30,-2.566126,51.469914
30,-2.566323,51.469781
30,-2.566499,51.469650
30,-2.566665,51.469541
30,-2.566823,51.469438
30,-2.566966,51.469332
30,-2.567141,51.469235
30,-2.567298,51.469132
30,-2.567477,51.469026
30,-2.567648,51.468932
30,-2.567806,51.468851
30,-2.567988,51.468753
30,-2.568205,51.468649
30,-2.568665,51.468430
30,-2.568896,51.468321
30,-2.569119,51.468219
30,-2.569354,51.468114
30,-2.569596,51.468018
30,-2.569845,51.467943
30,-2.570370,51.467800
30,-2.570656,51.467727
30,-2.574427,51.466214
30,-2.574444,51.466185
30,-2.574451,51.466176
30,-2.576112,51.465723
30,-2.576159,51.465860
30,-2.576191,51.465947
30,-2.577157,51.466310
30,-2.577321,51.466328
30,-2.577392,51.466337
30,-2.578897,51.466435
30,-2.582332,51.465467
30,-2.582773,51.465354
30,-2.582906,51.465327
30,-2.583029,51.465299
30,-2.583154,51.465279
30,-2.583413,51.465267
30,-2.583549,51.465266
30,-2.587084,51.464937
30,-2.587098,51.464933
30,-2.587119,51.464928
30,-2.587124,51.464927
30,-2.587231,51.464910
30,-2.587392,51.465012
30,-2.587600,51.465148
30,-2.591315,51.467185
30,-2.591521,51.467341
30,-2.591570,51.467423
30,-2.591618,51.467520
30,-2.591679,51.467616
30,-2.591740,51.467694
30,-2.591900,51.467923
30,-2.591908,51.467960
30,-2.591936,51.467990
30,-2.591957,51.468010
30,-2.591982,51.468033
30,-2.592006,51.468060
30,-2.592028,51.468081
30,-2.592069,51.468123
30,-2.592134,51.468170
30,-2.592190,51.468227
30,-2.593504,51.469357
30,-2.601969,51.475842
30,-2.603237,51.476480
30,-2.605012,51.477527
30,-2.607250,51.478349
30,-2.607518,51.478437
30,-2.608403,51.478780
30,-2.608551,51.478836
30,-2.608630,51.478886
30,-2.611038,51.479852
30,-2.611205,51.479881
30,-2.611333,51.479856
30,-2.611436,51.479831
30,-2.611538,51.479809
30,-2.611657,51.479779
30,-2.611763,51.479752
30,-2.611871,51.479725
30,-2.611981,51.479699
30,-2.612086,51.479677
30,-2.612199,51.479652
30,-2.612311,51.479625
30,-2.612432,51.479598
30,-2.612547,51.479578
30,-2.612656,51.479555
30,-2.612764,51.479533
30,-2.612883,51.479511
30,-2.613004,51.479489
30,-2.613135,51.479467
30,-2.613253,51.479448
30,-2.613377,51.479425
30,-2.613655,51.479369
30,-2.613787,51.479337
30,-2.613919,51.479311
30,-2.613167,51.479491
30,-2.611537,51.478798
30,-2.609095,51.477683
30,-2.608813,51.477662
30,-2.607873,51.477991
30,-2.607789,51.478064
30,-2.607587,51.478189
30,-2.607603,51.478218
30,-2.607474,51.478432
30,-2.607427,51.478481
30,-2.607392,51.478526
30,-2.607343,51.478601
30,-2.607287,51.478654
30,-2.607237,51.478704
30,-2.607175,51.478781
30,-2.607120,51.478854
30,-2.607061,51.478922
30,-2.606877,51.479158
30,-2.606814,51.479226
30,-2.606738,51.479291
30,-2.606655,51.479364
30,-2.606576,51.479435
30,-2.606515,51.479502
30,-2.606441,51.479559
30,-2.606377,51.479636
30,-2.606308,51.479704
30,-2.606236,51.479774
30,-2.606158,51.479840
30,-2.605671,51.480310
30,-2.605586,51.480385
30,-2.601567,51.482452
30,-2.596985,51.484526
30,-2.595297,51.486300
30,-2.595297,51.486300
30,-2.596819,51.486001
30,-2.594363,51.486263
30,-2.594332,51.486299
30,-2.594262,51.486345
30,-2.594261,51.486345
30,-2.596800,51.484708
30,-2.600928,51.482668
30,-2.605299,51.480482
30,-2.606994,51.478963
30,-2.607148,51.478834
30,-2.607397,51.478668
30,-2.607684,51.478577
30,-2.610709,51.479629
30,-2.613167,51.479491
31,-2.613167,51.479491
31,-2.613248,51.479429
31,-2.613266,51.479424
31,-2.613284,51.479420
31,-2.614071,51.479403
31,-2.614098,51.479394
31,-2.614128,51.479385
31,-2.614160,51.479375
31,-2.614804,51.479355
31,-2.614837,51.479366
31,-2.614873,51.479379
31,-2.615650,51.479415
31,-2.615670,51.479412
31,-2.615695,51.479404
31,-2.615722,51.479395
31,-2.615753,51.479383
31,-2.615790,51.479368
31,-2.615873,51.479330
31,-2.615920,51.479307
31,-2.616621,51.479164
31,-2.616641,51.479164
31,-2.616662,51.479166
31,-2.616685,51.479168
31,-2.616710,51.479169
31,-2.616734,51.479170
31,-2.616759,51.479171
31,-2.616893,51.479164
31,-2.617669,51.478866
31,-2.617742,51.478838
31,-2.617766,51.478829
31,-2.618140,51.478658
31,-2.618161,51.478647
31,-2.618338,51.478546
31,-2.618555,51.478441
31,-2.618677,51.478361
31,-2.618997,51.478226
31,-2.619680,51.477891
31,-2.619709,51.477866
31,-2.619818,51.477787
31,-2.619818,51.477787
31,-2.619819,51.477786
31,-2.620354,51.477228
31,-2.620404,51.477191
31,-2.620432,51.477176
31,-2.621245,51.476665
31,-2.621273,51.476654
31,-2.621304,51.476640
31,-2.621407,51.476604
31,-2.622202,51.476125
31,-2.622229,51.476108
31,-2.622351,51.476026
31,-2.622506,51.475890
31,-2.622751,51.475716
31,-2.623450,51.475161
31,-2.623469,51.475144
31,-2.623486,51.475124
31,-2.623501,51.475105
31,-2.623842,51.474661
31,-2.623960,51.474499
31,-2.624331,51.474091
31,-2.624869,51.473663
31,-2.625035,51.473415
31,-2.625229,51.472788
31,-2.625229,51.472768
31,-2.625234,51.472748
31,-2.625238,51.472725
31,-2.625240,51.472702
31,-2.625248,51.472681
31,-2.625255,51.472657
31,-2.625262,51.472634
31,-2.625336,51.472275
31,-2.625335,51.472177
31,-2.625335,51.472150
31,-2.625456,51.471771
31,-2.625717,51.471079
31,-2.625937,51.470377
31,-2.625982,51.470212
31,-2.625995,51.470119
31,-2.625972,51.469493
31,-2.625968,51.469472
31,-2.625965,51.469450
31,-2.625965,51.469424
31,-2.625956,51.469350
31,-2.625954,51.469323
31,-2.625952,51.469218
31,-2.625935,51.469027
31,-2.625943,51.468361
31,-2.625950,51.468232
31,-2.625952,51.468206
31,-2.626010,51.467771
31,-2.625905,51.467108
31,-2.625902,51.467089
31,-2.625902,51.467067
31,-2.625900,51.467044
31,-2.625896,51.467021
31,-2.625885,51.466759
31,-2.625886,51.466736
31,-2.625892,51.466643
31,-2.625892,51.466616
31,-2.625889,51.466588
31,-2.625860,51.466416
31,-2.626181,51.466045
31,-2.626732,51.465486
31,-2.626790,51.465411
31,-2.626809,51.465387
31,-2.626893,51.465270
31,-2.626969,51.465163
31,-2.627474,51.464611
31,-2.628027,51.464450
31,-2.628645,51.464199
31,-2.629116,51.464661
31,-2.629115,51.464849
31,-2.629117,51.464956
31,-2.629274,51.465548
31,-2.629250,51.466113
31,-2.629238,51.466131
31,-2.629223,51.466149
31,-2.629169,51.466219
31,-2.628832,51.466647
31,-2.628697,51.467071
31,-2.628115,51.467585
31,-2.628099,51.467638
31,-2.628062,51.467731
31,-2.627812,51.468259
31,-2.627475,51.468876
31,-2.627476,51.469060
31,-2.627855,51.469629
31,-2.627990,51.469706
31,-2.628254,51.469803
31,-2.628712,51.469870
31,-2.629693,51.469813
31,-2.630709,51.469547
31,-2.630740,51.469538
31,-2.630772,51.469528
31,-2.630927,51.469476
31,-2.631029,51.469444
31,-2.631093,51.469424
31,-2.631334,51.469360
31,-2.632355,51.469065
31,-2.632391,51.469056
31,-2.632788,51.468988
31,-2.633125,51.469154
31,-2.634052,51.469487
31,-2.634211,51.469483
31,-2.634521,51.469489
31,-2.634644,51.470008
31,-2.634621,51.470026
31,-2.634597,51.470045
31,-2.634571,51.470063
31,-2.633649,51.470476
31,-2.633390,51.470539
31,-2.633323,51.470555
31,-2.632801,51.470656
31,-2.631893,51.470854
31,-2.631453,51.470989
31,-2.630506,51.471225
31,-2.630390,51.471265
31,-2.630360,51.471274
31,-2.629945,51.471379
31,-2.629118,51.471664
31,-2.629076,51.471673
31,-2.628098,51.471966
31,-2.627826,51.472061
31,-2.627078,51.472300
31,-2.626409,51.472597
31,-2.625644,51.472999
31,-2.625492,51.473124
31,-2.625022,51.473521
31,-2.624829,51.473708
31,-2.624331,51.474164
31,-2.623799,51.474672
31,-2.623787,51.474698
31,-2.623773,51.474725
31,-2.623759,51.474753
31,-2.623746,51.474779
31,-2.623249,51.475328
31,-2.623177,51.475392
31,-2.623158,51.475407
31,-2.623139,51.475423
31,-2.623118,51.475440
31,-2.623097,51.475458
31,-2.623073,51.475476
31,-2.623051,51.475494
31,-2.623027,51.475514
31,-2.622871,51.475648
31,-2.622852,51.475667
31,-2.622763,51.475760
31,-2.622550,51.475903
31,-2.622367,51.476014
31,-2.621646,51.476528
31,-2.621626,51.476545
31,-2.621522,51.476609
31,-2.621497,51.476627
31,-2.621426,51.476679
31,-2.621402,51.476696
31,-2.621138,51.476856
31,-2.620904,51.476995
31,-2.620189,51.477545
31,-2.620169,51.477562
31,-2.620147,51.477579
31,-2.620123,51.477595
31,-2.620102,51.477612
31,-2.619986,51.477744
31,-2.619146,51.478290
31,-2.619092,51.478306
31,-2.618995,51.478333
31,-2.618945,51.478347
31,-2.618893,51.478361
31,-2.618846,51.478380
31,-2.618799,51.478400
31,-2.618755,51.478422
31,-2.618559,51.478527
31,-2.618518,51.478549
31,-2.617870,51.478861
31,-2.617004,51.479217
31,-2.616978,51.479218
31,-2.616957,51.479216
31,-2.616946,51.479217
31,-2.616800,51.479207
31,-2.616779,51.479207
31,-2.616771,51.479207
31,-2.616771,51.479207
31,-2.616753,51.479208
31,-2.616110,51.479302
31,-2.615637,51.479404
31,-2.615620,51.479401
31,-2.615599,51.479398
31,-2.615575,51.479394
31,-2.615548,51.479391
31,-2.615519,51.479388
31,-2.615192,51.479304
31,-2.615136,51.479302
31,-2.615003,51.479292
31,-2.614430,51.479338
31,-2.614227,51.479386
31,-2.614030,51.479420
31,-2.613849,51.479435
31,-2.613152,51.479477
31,-2.613167,51.479491
31,-2.613167,51.479491
31,-2.612643,51.479532
31,-2.612559,51.479540
31,-2.612544,51.479550
31,-2.612457,51.479545
31,-2.612288,51.479496
31,-2.611993,51.479229
31,-2.611950,51.479186
31,-2.611947,51.479186
31,-2.611947,51.479186
31,-2.611913,51.479187
31,-2.611881,51.479233
31,-2.611859,51.479290
31,-2.611849,51.479340
31,-2.611845,51.479349
31,-2.611832,51.479351
31,-2.611825,51.479356
31,-2.611812,51.479354
31,-2.611795,51.479344
31,-2.611779,51.479329
31,-2.611773,51.479323
31,-2.611768,51.479319
31,-2.611755,51.479284
31,-2.611753,51.479278
31,-2.611756,51.479275
31,-2.614207,51.479319
31,-2.614937,51.479238
31,-2.615152,51.479201
31,-2.616795,51.477167
31,-2.616824,51.477235
31,-2.616782,51.477101
31,-2.616788,51.476949
31,-2.616781,51.476837
31,-2.616751,51.476703
31,-2.616727,51.476596
31,-2.616700,51.476483
31,-2.616665,51.476372
31,-2.616628,51.476249
31,-2.616592,51.476138
31,-2.616494,51.475794
31,-2.616471,51.475680
31,-2.616341,51.475207
31,-2.615568,51.472107
31,-2.615551,51.472042
31,-2.615534,51.471979
31,-2.615519,51.471926
31,-2.615500,51.471892
31,-2.615495,51.471863
31,-2.615481,51.471829
31,-2.615466,51.471799
31,-2.615451,51.471788
31,-2.615439,51.471772
31,-2.615431,51.471756
31,-2.615125,51.470609
31,-2.615128,51.470601
31,-2.615137,51.470591
31,-2.615897,51.470614
31,-2.620122,51.468379
31,-2.620272,51.467107
31,-2.620189,51.466905
31,-2.624954,51.463293
31,-2.625650,51.462802
31,-2.629308,51.457581
31,-2.629384,51.457505
31,-2.629163,51.457509
31,-2.629244,51.457519
31,-2.629276,51.457512
31,-2.629270,51.457506
31,-2.629155,51.457376
31,-2.629095,51.457271
31,-2.629094,51.457226
31,-2.628954,51.457106
31,-2.628851,51.457043
31,-2.626320,51.453112
31,-2.625856,51.451888
31,-2.624664,51.450496
31,-2.622540,51.449590
31,-2.629588,51.439817
31,-2.629945,51.439662
31,-2.637945,51.436323
31,-2.638161,51.436212
31,-2.638377,51.436084
31,-2.640196,51.435053
31,-2.640431,51.434893
31,-2.640895,51.434578
31,-2.641338,51.434241
31,-2.641556,51.434076
31,-2.641783,51.433910
31,-2.642001,51.433738
31,-2.642213,51.433575
31,-2.642425,51.433397
31,-2.642635,51.433226
31,-2.642831,51.433060
31,-2.643043,51.432891
31,-2.643261,51.432725
31,-2.643473,51.432552
31,-2.643683,51.432383
31,-2.643895,51.432205
31,-2.644108,51.432041
31,-2.644321,51.431871
31,-2.644535,51.431706
31,-2.644739,51.431538
31,-2.644942,51.431377
31,-2.645160,51.431212
31,-2.645361,51.431038
31,-2.645569,51.430866
31,-2.645771,51.430684
31,-2.645990,51.430512
31,-2.646194,51.430341
31,-2.647051,51.429656
31,-2.647491,51.429306
31,-2.648397,51.428607
31,-2.648602,51.428442
31,-2.648818,51.428266
31,-2.649237,51.427917
31,-2.649445,51.427745
31,-2.649659,51.427572
31,-2.649866,51.427407
31,-2.701451,51.421471
31,-2.702905,51.421464
31,-2.705129,51.421218
31,-2.705352,51.421186
31,-2.705603,51.421147
31,-2.705838,51.421111
31,-2.705942,51.421094
31,-2.706123,51.421066
31,-2.706316,51.421036
31,-2.706438,51.421018
31,-2.706627,51.420990
31,-2.706823,51.420965
31,-2.707019,51.420946
31,-2.707243,51.420926
31,-2.707416,51.420911
31,-2.707607,51.420895
31,-2.708008,51.420867
31,-2.708216,51.420898
31,-2.724045,51.419630
31,-2.724528,51.419548
31,-2.729885,51.417101
31,-2.736822,51.415397
31,-2.737112,51.415308
31,-2.738368,51.414509
31,-2.738438,51.414401
31,-2.738490,51.414388
31,-2.738504,51.414363
31,-2.738518,51.414359
31,-2.738955,51.414110
31,-2.741193,51.414456
31,-2.741330,51.414499
31,-2.741441,51.414512
31,-2.741429,51.414464
31,-2.741476,51.414400
31,-2.741496,51.414364
31,-2.741524,51.414338
31,-2.741556,51.414309
31,-2.741573,51.414292
31,-2.741474,51.414164
31,-2.741428,51.414133
31,-2.741386,51.414108
31,-2.741346,51.414085
31,-2.741307,51.414062
31,-2.741271,51.414041
31,-2.741239,51.414022
31,-2.741261,51.413975
31,-2.741246,51.413986
31,-2.741244,51.413988
31,-2.741484,51.414423
31,-2.741489,51.414461
31,-2.741499,51.414501
31,-2.741520,51.414544
31,-2.740999,51.415204
31,-2.740980,51.415215
31,-2.740970,51.415216
31,-2.739553,51.414289
31,-2.739539,51.414280
31,-2.739535,51.414277
31,-2.740076,51.413530
31,-2.740206,51.413469
31,-2.744504,51.411536
31,-2.745291,51.410704
31,-2.748435,51.409031
31,-2.748600,51.409013
31,-2.751069,51.405301
31,-2.752645,51.403759
31,-2.752794,51.403617
31,-2.752944,51.403474
31,-2.753080,51.403339
31,-2.756418,51.399259
31,-2.756575,51.399095
31,-2.759280,51.397670
31,-2.759295,51.397668
31,-2.761715,51.397302
31,-2.765864,51.396546
31,-2.766080,51.396483
31,-2.770120,51.395139
31,-2.770332,51.395063
31,-2.770550,51.394981
31,-2.770766,51.394906
31,-2.772870,51.394092
31,-2.773044,51.394004
31,-2.773682,51.393652
31,-2.776924,51.390931
31,-2.777043,51.390853
31,-2.777183,51.390777
31,-2.781062,51.387693
31,-2.781215,51.387613
31,-2.781364,51.387528
31,-2.781628,51.387390
31,-2.781565,51.387052
31,-2.781492,51.386973
31,-2.781317,51.386802
31,-2.781238,51.386726
31,-2.780901,51.386403
31,-2.780824,51.386329
31,-2.780579,51.386048
31,-2.780559,51.386016
31,-2.780531,51.385972
31,-2.780506,51.385928
31,-2.780471,51.385849
31,-2.778931,51.384632
31,-2.778759,51.384561
31,-2.778721,51.384545
31,-2.778689,51.384533
31,-2.778584,51.384491
31,-2.778473,51.384446
31,-2.778467,51.384444
31,-2.778459,51.384438
31,-2.778454,51.384433
31,-2.778450,51.384429
31,-2.778451,51.384426
31,-2.778449,51.384425
31,-2.778446,51.384424
31,-2.778446,51.384424
31,-2.778440,51.384423
31,-2.778430,51.384421
31,-2.778420,51.384419
31,-2.778336,51.384397
31,-2.778236,51.384500
31,-2.778273,51.384529
31,-2.778289,51.384537
31,-2.778294,51.384540
31,-2.778297,51.384541
31,-2.778299,51.384542
31,-2.778300,51.384543
31,-2.778301,51.384544
31,-2.778301,51.384543
31,-2.778301,51.384542
31,-2.778291,51.384539
31,-2.778291,51.384539
31,-2.778291,51.384538
31,-2.778294,51.384540
31,-2.778303,51.384542
31,-2.778341,51.384550
31,-2.778355,51.384553
31,-2.778371,51.384557
31,-2.778389,51.384562
31,-2.778406,51.384567
31,-2.778422,51.384571
31,-2.778443,51.384577
31,-2.778461,51.384582
31,-2.778918,51.384866
31,-2.778570,51.385148
31,-2.778309,51.385274
31,-2.777158,51.385565
31,-2.776935,51.385619
31,-2.776653,51.385619
31,-2.776479,51.385606
31,-2.776291,51.385585
31,-2.775378,51.385461
31,-2.775364,51.385478
31,-2.775351,51.385501
31,-2.775340,51.385528
31,-2.775333,51.385548
31,-2.775226,51.385741
31,-2.775212,51.385752
31,-2.774632,51.385901
31,-2.773948,51.385868
31,-2.772091,51.385704
31,-2.771652,51.385665
31,-2.770124,51.385527
31,-2.769813,51.385499
31,-2.769768,51.385525
31,-2.769762,51.385519
31,-2.769642,51.385685
31,-2.769596,51.385669
31,-2.769629,51.385636
31,-2.769462,51.385550
31,-2.769409,51.385521
31,-2.769408,51.385557
31,-2.769434,51.385535
31,-2.768936,51.385266
31,-2.768707,51.385242
31,-2.768573,51.385223
31,-2.768448,51.385206
31,-2.765022,51.384805
31,-2.765011,51.384739
31,-2.764818,51.384716
31,-2.763922,51.384547
31,-2.763727,51.384484
31,-2.763732,51.384601
31,-2.763722,51.384634
31,-2.763176,51.384526
31,-2.762118,51.384188
31,-2.761045,51.383844
31,-2.760874,51.383789
31,-2.760971,51.383616
31,-2.760966,51.383647
31,-2.760966,51.383647
31,-2.760962,51.383671
31,-2.760958,51.383663
31,-2.760104,51.383588
31,-2.759292,51.383517
31,-2.758219,51.383423
31,-2.758184,51.383420
31,-2.758129,51.383459
31,-2.758043,51.383539
31,-2.757930,51.383595
31,-2.757946,51.383562
31,-2.757928,51.383563
31,-2.757997,51.383558
31,-2.758038,51.383515
31,-2.758018,51.383483
31,-2.757973,51.383461
31,-2.757647,51.383429
31,-2.757801,51.383423
31,-2.757720,51.383444
31,-2.757683,51.383461
31,-2.757140,51.383314
31,-2.757114,51.383303
31,-2.756251,51.382991
31,-2.755407,51.382689
31,-2.755125,51.382589
31,-2.754403,51.382333
31,-2.754323,51.382368
31,-2.754259,51.382386
31,-2.754182,51.382456
31,-2.754179,51.382469
31,-2.754095,51.382473
31,-2.754110,51.382507
31,-2.753386,51.382178
31,-2.752581,51.381643
31,-2.751764,51.381100
31,-2.751333,51.380813
31,-2.751593,51.380963
31,-2.751572,51.380969
31,-2.750993,51.380808
31,-2.750817,51.380779
31,-2.750795,51.380777
31,-2.750778,51.380777
31,-2.750757,51.380778
31,-2.750736,51.380776
31,-2.750463,51.380741
31,-2.750444,51.380740
31,-2.750759,51.380850
31,-2.750924,51.380889
31,-2.750950,51.380895
31,-2.751646,51.380953
31,-2.751679,51.380954
31,-2.751709,51.380949
31,-2.751729,51.380949
31,-2.751746,51.380951
31,-2.751766,51.380954
31,-2.752030,51.381015
31,-2.752177,51.381028
31,-2.752197,51.381028
31,-2.752676,51.381343
31,-2.753015,51.381547
31,-2.753017,51.381620
31,-2.753010,51.381631
31,-2.752989,51.381674
31,-2.752994,51.381688
31,-2.753004,51.381703
31,-2.753038,51.381743
31,-2.753524,51.382225
31,-2.753538,51.382235
31,-2.754158,51.382465
31,-2.754172,51.382483
31,-2.754187,51.382501
31,-2.754202,51.382519
31,-2.754272,51.382609
31,-2.754285,51.382620
31,-2.754508,51.382690
31,-2.754514,51.382698
31,-2.754948,51.382772
31,-2.755120,51.382781
31,-2.755141,51.382782
31,-2.755164,51.382786
31,-2.755187,51.382792
31,-2.755208,51.382799
31,-2.755363,51.382844
31,-2.755384,51.382854
31,-2.755893,51.383057
31,-2.755909,51.383057
31,-2.756035,51.383048
31,-2.756051,51.383046
31,-2.756576,51.383288
31,-2.756590,51.383283
31,-2.756610,51.383277
31,-2.756624,51.383273
31,-2.756643,51.383268
31,-2.756662,51.383264
31,-2.757143,51.383363
31,-2.757442,51.383340
31,-2.757467,51.383345
31,-2.757724,51.383397
31,-2.757755,51.383406
31,-2.757949,51.383526
31,-2.757968,51.383532
31,-2.758314,51.383613
31,-2.759009,51.383660
31,-2.759158,51.383643
31,-2.759186,51.383640
31,-2.759367,51.383647
31,-2.759397,51.383658
31,-2.760048,51.383638
31,-2.760067,51.383632
31,-2.760085,51.383629
31,-2.760588,51.383744
31,-2.760817,51.383813
31,-2.760849,51.383825
31,-2.761290,51.383921
31,-2.761302,51.383930
31,-2.761311,51.383944
31,-2.761320,51.383960
31,-2.761618,51.384241
31,-2.761800,51.384306
31,-2.761814,51.384312
31,-2.762144,51.384426
31,-2.762170,51.384428
31,-2.762672,51.384607
31,-2.762688,51.384609
31,-2.762706,51.384609
31,-2.762722,51.384609
31,-2.762825,51.384645
31,-2.762845,51.384644
31,-2.762867,51.384643
31,-2.762889,51.384643
31,-2.762912,51.384644
31,-2.762936,51.384646
31,-2.762965,51.384648
31,-2.762995,51.384650
31,-2.763024,51.384650
31,-2.763255,51.384659
31,-2.763277,51.384663
31,-2.763442,51.384701
31,-2.764068,51.384716
31,-2.764724,51.384765
31,-2.764752,51.384760
31,-2.764780,51.384757
31,-2.764907,51.384744
31,-2.765522,51.384759
31,-2.765544,51.384763
31,-2.765568,51.384766
31,-2.765592,51.384769
31,-2.765617,51.384772
31,-2.765644,51.384774
31,-2.765671,51.384779
